# BUSCO version is: 4.0.5 
# The lineage dataset is: cyanobacteria_odb10 (Creation date: 2019-04-24, number of species: 140, number of BUSCOs: 773)
# Busco id	Status	Sequence	Gene Start	Gene End	Score	Length	OrthoDB url	Description
9686at1117	Complete	Anabaena_cylindrica_PCC_7122_362	441034	442248	450.4	317	https://www.orthodb.org/v10?query=9686at1117	phosphopantothenoylcysteine decarboxylase
9721at1117	Complete	Anabaena_cylindrica_PCC_7122_5184	5853953	5855116	568.5	334	https://www.orthodb.org/v10?query=9721at1117	guanosine monophosphate reductase
9778at1117	Complete	Anabaena_cylindrica_PCC_7122_3123	3551311	3552654	484.3	353	https://www.orthodb.org/v10?query=9778at1117	Phosphoglycerate mutase
9792at1117	Complete	Anabaena_cylindrica_PCC_7122_5093	5745545	5746633	473.6	292	https://www.orthodb.org/v10?query=9792at1117	chorismate synthase
9797at1117	Complete	Anabaena_cylindrica_PCC_7122_2961	3369815	3370984	644.7	339	https://www.orthodb.org/v10?query=9797at1117	UTP--glucose-1-phosphate uridylyltransferase
9899at1117	Complete	Anabaena_cylindrica_PCC_7122_2258	2534758	2535852	574.0	295	https://www.orthodb.org/v10?query=9899at1117	threonine synthase
9910at1117	Complete	Anabaena_cylindrica_PCC_7122_5328	6025099	6026280	499.5	311	https://www.orthodb.org/v10?query=9910at1117	hydrolase
9923at1117	Complete	Anabaena_cylindrica_PCC_7122_5407	6117348	6118421	663.3	318	https://www.orthodb.org/v10?query=9923at1117	fructose-1,6-bisphosphate aldolase
9963at1117	Complete	Anabaena_cylindrica_PCC_7122_4823	5441091	5443739	560.4	487	https://www.orthodb.org/v10?query=9963at1117	Metal-dependent phosphohydrolase, 7TM extracellular domain
9966at1117	Complete	Anabaena_cylindrica_PCC_7122_3365	3825775	3826872	440.9	271	https://www.orthodb.org/v10?query=9966at1117	3-dehydroquinate synthase
10026at1117	Complete	Anabaena_cylindrica_PCC_7122_2060	2346504	2347583	375.8	273	https://www.orthodb.org/v10?query=10026at1117	threonine-phosphate decarboxylase
10047at1117	Complete	Anabaena_cylindrica_PCC_7122_161	181420	183063	562.9	390	https://www.orthodb.org/v10?query=10047at1117	cytidylate kinase
10105at1117	Complete	Anabaena_cylindrica_PCC_7122_3234	3691212	3692552	547.5	374	https://www.orthodb.org/v10?query=10105at1117	peptidase C69
10191at1117	Complete	Anabaena_cylindrica_PCC_7122_576	702762	703889	418.9	310	https://www.orthodb.org/v10?query=10191at1117	bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase
10227at1117	Complete	Anabaena_cylindrica_PCC_7122_5255	5932640	5933692	578.5	311	https://www.orthodb.org/v10?query=10227at1117	uroporphyrinogen decarboxylase
10278at1117	Complete	Anabaena_cylindrica_PCC_7122_4849	5473954	5475390	617.4	387	https://www.orthodb.org/v10?query=10278at1117	glutamate--tRNA ligase
10316at1117	Complete	Anabaena_cylindrica_PCC_7122_2294	2576275	2577723	683.9	387	https://www.orthodb.org/v10?query=10316at1117	Signal recognition particle protein
10324at1117	Complete	Anabaena_cylindrica_PCC_7122_3712	4227653	4229305	665.7	438	https://www.orthodb.org/v10?query=10324at1117	exopolyphosphatase
10455at1117	Complete	Anabaena_cylindrica_PCC_7122_1695	1946839	1948107	659.9	367	https://www.orthodb.org/v10?query=10455at1117	Cysteine desulfurase
10620at1117	Complete	Anabaena_cylindrica_PCC_7122_2264	2541300	2542532	577.4	337	https://www.orthodb.org/v10?query=10620at1117	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
10765at1117	Complete	Anabaena_cylindrica_PCC_7122_1077	1280763	1282520	747.1	481	https://www.orthodb.org/v10?query=10765at1117	arginine--tRNA ligase
10785at1117	Complete	Anabaena_cylindrica_PCC_7122_4427	4993123	4994430	601.1	360	https://www.orthodb.org/v10?query=10785at1117	Gamma-glutamyl phosphate reductase
10806at1117	Complete	Anabaena_cylindrica_PCC_7122_5480	6227337	6228317	305.9	238	https://www.orthodb.org/v10?query=10806at1117	NAD-dependent epimerase
10808at1117	Complete	Anabaena_cylindrica_PCC_7122_2908	3318787	3319908	448.6	306	https://www.orthodb.org/v10?query=10808at1117	DNA replication/repair protein RecF
10955at1117	Complete	Anabaena_cylindrica_PCC_7122_4304	4845958	4847040	484.2	283	https://www.orthodb.org/v10?query=10955at1117	oxidoreductase
11036at1117	Complete	Anabaena_cylindrica_PCC_7122_1949	2222272	2223300	399.2	256	https://www.orthodb.org/v10?query=11036at1117	phosphoribosylformylglycinamidine cyclo-ligase
11220at1117	Complete	Anabaena_cylindrica_PCC_7122_1427	1666009	1667421	554.5	331	https://www.orthodb.org/v10?query=11220at1117	protein-export membrane protein SecD
11271at1117	Complete	Anabaena_cylindrica_PCC_7122_1380	1621817	1622824	486.8	282	https://www.orthodb.org/v10?query=11271at1117	tryptophan--tRNA ligase
11282at1117	Complete	Anabaena_cylindrica_PCC_7122_2850	3241875	3243152	715.3	364	https://www.orthodb.org/v10?query=11282at1117	transcription termination factor NusA
11297at1117	Complete	Anabaena_cylindrica_PCC_7122_3372	3835313	3836404	502.2	294	https://www.orthodb.org/v10?query=11297at1117	Ribosome-binding ATPase YchF
11386at1117	Complete	Anabaena_cylindrica_PCC_7122_2352	2649255	2650274	400.6	258	https://www.orthodb.org/v10?query=11386at1117	daunorubicin resistance protein DrrA family ABC transporter ATP-binding protein
11443at1117	Complete	Anabaena_cylindrica_PCC_7122_5543	6295446	6296804	645.2	397	https://www.orthodb.org/v10?query=11443at1117	bifunctional N-acetylglucosamine-1-phosphate uridyltransferase/glucosamine-1-phosphate acetyltransferase
11518at1117	Complete	Anabaena_cylindrica_PCC_7122_1958	2231855	2233114	402.9	302	https://www.orthodb.org/v10?query=11518at1117	lipid-A-disaccharide synthase
11695at1117	Complete	Anabaena_cylindrica_PCC_7122_2679	3044710	3045999	639.3	370	https://www.orthodb.org/v10?query=11695at1117	Enolase
11711at1117	Complete	Anabaena_cylindrica_PCC_7122_2783	3173103	3174116	546.4	287	https://www.orthodb.org/v10?query=11711at1117	LysR family transcriptional regulator
11752at1117	Complete	Anabaena_cylindrica_PCC_7122_2457	2783471	2784577	514.1	289	https://www.orthodb.org/v10?query=11752at1117	fructose 1,6-bisphosphatase
11843at1117	Complete	Anabaena_cylindrica_PCC_7122_3692	4202763	4203872	557.0	320	https://www.orthodb.org/v10?query=11843at1117	UDP-N-acetylglucosamine 2-epimerase
11898at1117	Complete	Anabaena_cylindrica_PCC_7122_5198	5870260	5871285	458.7	263	https://www.orthodb.org/v10?query=11898at1117	Phosphate acyltransferase
11918at1117	Complete	Anabaena_cylindrica_PCC_7122_1572	1815065	1816135	549.4	310	https://www.orthodb.org/v10?query=11918at1117	23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN
12052at1117	Complete	Anabaena_cylindrica_PCC_7122_4144	4657309	4658580	435.7	332	https://www.orthodb.org/v10?query=12052at1117	Putative nickel insertion protein
12116at1117	Complete	Anabaena_cylindrica_PCC_7122_2827	3216095	3217252	491.8	298	https://www.orthodb.org/v10?query=12116at1117	membrane protein insertase YidC
12128at1117	Complete	Anabaena_cylindrica_PCC_7122_661	799782	801086	549.9	357	https://www.orthodb.org/v10?query=12128at1117	branched-chain alpha-keto acid dehydrogenase subunit E2
12228at1117	Complete	Anabaena_cylindrica_PCC_7122_1859	2108297	2109385	543.5	314	https://www.orthodb.org/v10?query=12228at1117	3-isopropylmalate dehydrogenase
12233at1117	Complete	Anabaena_cylindrica_PCC_7122_2680	3046099	3047157	479.8	288	https://www.orthodb.org/v10?query=12233at1117	N-acetyl-gamma-glutamyl-phosphate reductase
12239at1117	Complete	Anabaena_cylindrica_PCC_7122_5550	6303659	6304792	463.4	291	https://www.orthodb.org/v10?query=12239at1117	dihydroorotate dehydrogenase 2
12244at1117	Complete	Anabaena_cylindrica_PCC_7122_807	968680	969864	516.2	320	https://www.orthodb.org/v10?query=12244at1117	Peptidogalycan biosysnthesis/recognition
12269at1117	Complete	Anabaena_cylindrica_PCC_7122_3542	4021323	4022201	464.5	240	https://www.orthodb.org/v10?query=12269at1117	glycine--tRNA ligase subunit alpha
12374at1117	Complete	Anabaena_cylindrica_PCC_7122_2373	2672429	2673718	510.0	341	https://www.orthodb.org/v10?query=12374at1117	homoserine dehydrogenase
12408at1117	Complete	Anabaena_cylindrica_PCC_7122_782	944898	946265	504.4	353	https://www.orthodb.org/v10?query=12408at1117	Cytochrome c biogenesis protein CcsB
12561at1117	Complete	Anabaena_cylindrica_PCC_7122_2456	2782062	2783348	549.2	349	https://www.orthodb.org/v10?query=12561at1117	glutamyl-tRNA reductase
12566at1117	Complete	Anabaena_cylindrica_PCC_7122_1961	2237744	2239099	453.5	350	https://www.orthodb.org/v10?query=12566at1117	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D- alanine ligase
12588at1117	Complete	Anabaena_cylindrica_PCC_7122_3958	4480936	4482030	548.0	313	https://www.orthodb.org/v10?query=12588at1117	peptide chain release factor 1
12623at1117	Complete	Anabaena_cylindrica_PCC_7122_3818	4357180	4358145	468.7	265	https://www.orthodb.org/v10?query=12623at1117	family 2 glycosyl transferase
12624at1117	Complete	Anabaena_cylindrica_PCC_7122_1905	2165232	2166152	372.7	246	https://www.orthodb.org/v10?query=12624at1117	Pseudouridine synthase
12668at1117	Complete	Anabaena_cylindrica_PCC_7122_4912	5544236	5545270	472.7	265	https://www.orthodb.org/v10?query=12668at1117	chlorophyll synthase ChlG
12675at1117	Complete	Anabaena_cylindrica_PCC_7122_3220	3674429	3675568	448.3	295	https://www.orthodb.org/v10?query=12675at1117	Glutamate--cysteine ligase
12703at1117	Complete	Anabaena_cylindrica_PCC_7122_4725	5335367	5336638	385.0	296	https://www.orthodb.org/v10?query=12703at1117	peptidase M16
12739at1117	Complete	Anabaena_cylindrica_PCC_7122_2087	2373310	2374305	564.7	292	https://www.orthodb.org/v10?query=12739at1117	ketol-acid reductoisomerase
12747at1117	Complete	Anabaena_cylindrica_PCC_7122_4368	4914159	4915292	489.8	309	https://www.orthodb.org/v10?query=12747at1117	Chaperone protein DnaJ
12761at1117	Complete	Anabaena_cylindrica_PCC_7122_3947	4473516	4474829	610.0	366	https://www.orthodb.org/v10?query=12761at1117	Protein translocase subunit SecY
12816at1117	Complete	Anabaena_cylindrica_PCC_7122_1109	1313346	1314308	469.4	269	https://www.orthodb.org/v10?query=12816at1117	quinolinate synthetase
12874at1117	Complete	Anabaena_cylindrica_PCC_7122_522	640667	641770	555.9	296	https://www.orthodb.org/v10?query=12874at1117	Holliday junction DNA helicase RuvB
13016at1117	Complete	Anabaena_cylindrica_PCC_7122_873	1046775	1048163	550.3	361	https://www.orthodb.org/v10?query=13016at1117	guanylate cyclase
13027at1117	Complete	Anabaena_cylindrica_PCC_7122_2297	2578992	2579945	401.2	256	https://www.orthodb.org/v10?query=13027at1117	PhoH family protein
13055at1117	Complete	Anabaena_cylindrica_PCC_7122_2359	2656002	2657168	518.4	327	https://www.orthodb.org/v10?query=13055at1117	Aminotransferase
13081at1117	Complete	Anabaena_cylindrica_PCC_7122_392	487231	488244	263.2	219	https://www.orthodb.org/v10?query=13081at1117	tRNA(Ile)-lysidine synthase
13093at1117	Complete	Anabaena_cylindrica_PCC_7122_464	574753	575901	454.2	310	https://www.orthodb.org/v10?query=13093at1117	Pyridoxal phosphate-dependent transferase
13115at1117	Complete	Anabaena_cylindrica_PCC_7122_5261	5944499	5945467	459.3	270	https://www.orthodb.org/v10?query=13115at1117	Porphobilinogen deaminase
13157at1117	Complete	Anabaena_cylindrica_PCC_7122_3384	3852086	3853567	422.5	363	https://www.orthodb.org/v10?query=13157at1117	recombinase B
13168at1117	Complete	Anabaena_cylindrica_PCC_7122_4746	5359216	5360253	405.5	276	https://www.orthodb.org/v10?query=13168at1117	GTPase Obg
13286at1117	Complete	Anabaena_cylindrica_PCC_7122_2722	3098168	3099346	642.4	302	https://www.orthodb.org/v10?query=13286at1117	RNA polymerase sigma factor RpoD
13304at1117	Complete	Anabaena_cylindrica_PCC_7122_4309	4850456	4851496	395.7	268	https://www.orthodb.org/v10?query=13304at1117	Protein of unknown function DUF3326
13338at1117	Complete	Anabaena_cylindrica_PCC_7122_1862	2111198	2112148	470.4	256	https://www.orthodb.org/v10?query=13338at1117	acetyl-CoA carboxylase subunit beta
13447at1117	Complete	Anabaena_cylindrica_PCC_7122_5133	5789684	5790676	462.2	260	https://www.orthodb.org/v10?query=13447at1117	phenylalanine--tRNA ligase subunit alpha
13448at1117	Complete	Anabaena_cylindrica_PCC_7122_5050	5700638	5701663	443.8	287	https://www.orthodb.org/v10?query=13448at1117	ABC transporter permease
13512at1117	Complete	Anabaena_cylindrica_PCC_7122_565	688414	689385	451.9	258	https://www.orthodb.org/v10?query=13512at1117	solanesyl diphosphate synthase
13523at1117	Complete	Anabaena_cylindrica_PCC_7122_506	624861	625997	587.1	329	https://www.orthodb.org/v10?query=13523at1117	Citrate synthase
13645at1117	Complete	Anabaena_cylindrica_PCC_7122_3588	4075830	4076768	347.5	229	https://www.orthodb.org/v10?query=13645at1117	serine hydrolase
13682at1117	Complete	Anabaena_cylindrica_PCC_7122_3802	4336473	4337723	523.6	335	https://www.orthodb.org/v10?query=13682at1117	CinA-like protein
13714at1117	Complete	Anabaena_cylindrica_PCC_7122_555	677877	678926	467.3	302	https://www.orthodb.org/v10?query=13714at1117	tRNA N6-adenosine threonylcarbamoyltransferase
13755at1117	Complete	Anabaena_cylindrica_PCC_7122_1636	1884112	1885164	354.5	278	https://www.orthodb.org/v10?query=13755at1117	polysaccharide pyruvyl transferase CsaB
13837at1117	Complete	Anabaena_cylindrica_PCC_7122_629	765222	766187	454.6	272	https://www.orthodb.org/v10?query=13837at1117	protochlorophyllide oxidoreductase
13885at1117	Complete	Anabaena_cylindrica_PCC_7122_637	775705	777159	457.2	365	https://www.orthodb.org/v10?query=13885at1117	lysine decarboxylase
13897at1117	Complete	Anabaena_cylindrica_PCC_7122_3475	3949496	3950368	434.1	269	https://www.orthodb.org/v10?query=13897at1117	6-pyruvoyltetrahydropterin synthase
14016at1117	Complete	Anabaena_cylindrica_PCC_7122_4128	4639205	4640320	314.2	250	https://www.orthodb.org/v10?query=14016at1117	cobalt-precorrin-5B (C(1))-methyltransferase
14168at1117	Complete	Anabaena_cylindrica_PCC_7122_5572	6323658	6325031	462.0	353	https://www.orthodb.org/v10?query=14168at1117	23S rRNA (uracil-5-)-methyltransferase RumA
14301at1117	Complete	Anabaena_cylindrica_PCC_7122_1620	1864743	1865675	394.0	252	https://www.orthodb.org/v10?query=14301at1117	NAD-dependent epimerase
14339at1117	Complete	Anabaena_cylindrica_PCC_7122_2845	3235258	3236832	594.6	351	https://www.orthodb.org/v10?query=14339at1117	DNA repair protein RadA
14447at1117	Complete	Anabaena_cylindrica_PCC_7122_4835	5459508	5460410	518.5	271	https://www.orthodb.org/v10?query=14447at1117	lipoyl synthase
14667at1117	Complete	Anabaena_cylindrica_PCC_7122_1108	1312266	1313195	310.0	215	https://www.orthodb.org/v10?query=14667at1117	metallophosphoesterase
14713at1117	Complete	Anabaena_cylindrica_PCC_7122_5072	5717318	5718493	431.9	260	https://www.orthodb.org/v10?query=14713at1117	oxidoreductase
14826at1117	Complete	Anabaena_cylindrica_PCC_7122_5302	5988267	5989601	430.5	341	https://www.orthodb.org/v10?query=14826at1117	Potassium uptake protein, TrkH family
14938at1117	Complete	Anabaena_cylindrica_PCC_7122_3230	3685586	3686632	372.4	262	https://www.orthodb.org/v10?query=14938at1117	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
15141at1117	Complete	Anabaena_cylindrica_PCC_7122_4590	5172850	5173908	583.9	294	https://www.orthodb.org/v10?query=15141at1117	Ribose-phosphate pyrophosphokinase
15159at1117	Complete	Anabaena_cylindrica_PCC_7122_2093	2379326	2380825	425.7	325	https://www.orthodb.org/v10?query=15159at1117	glycolate oxidase
15176at1117	Complete	Anabaena_cylindrica_PCC_7122_849	1016980	1017954	432.6	243	https://www.orthodb.org/v10?query=15176at1117	GTPase Era
15190at1117	Complete	Anabaena_cylindrica_PCC_7122_4642	5240897	5241940	373.0	259	https://www.orthodb.org/v10?query=15190at1117	thiamine phosphate synthase
15203at1117	Complete	Anabaena_cylindrica_PCC_7122_5299	5985151	5986269	404.6	287	https://www.orthodb.org/v10?query=15203at1117	S-adenosylmethionine
15246at1117	Complete	Anabaena_cylindrica_PCC_7122_1557	1802363	1803196	496.9	246	https://www.orthodb.org/v10?query=15246at1117	1,4-dihydroxy-2-naphthoyl-CoA synthase
15380at1117	Complete	Anabaena_cylindrica_PCC_7122_4961	5593208	5594263	473.8	270	https://www.orthodb.org/v10?query=15380at1117	tRNA-dihydrouridine synthase
15383at1117	Complete	Anabaena_cylindrica_PCC_7122_262	319396	320409	490.7	283	https://www.orthodb.org/v10?query=15383at1117	Glyceraldehyde-3-phosphate dehydrogenase
15395at1117	Complete	Anabaena_cylindrica_PCC_7122_1608	1853666	1854796	261.2	244	https://www.orthodb.org/v10?query=15395at1117	Nicotinate-nucleotide-dimethylbenzimidazole phosphoribosyltransferase-like
15479at1117	Complete	Anabaena_cylindrica_PCC_7122_5293	5980030	5981106	438.8	297	https://www.orthodb.org/v10?query=15479at1117	PIN/TRAM domain-containing protein
15634at1117	Complete	Anabaena_cylindrica_PCC_7122_1598	1840729	1841562	332.2	222	https://www.orthodb.org/v10?query=15634at1117	Formamidopyrimidine-DNA glycosylase
15682at1117	Complete	Anabaena_cylindrica_PCC_7122_3932	4465952	4466815	393.1	234	https://www.orthodb.org/v10?query=15682at1117	Ribosomal protein L2
15787at1117	Complete	Anabaena_cylindrica_PCC_7122_3258	3719340	3720269	421.4	247	https://www.orthodb.org/v10?query=15787at1117	farnesyl-diphosphate synthase
15832at1117	Complete	Anabaena_cylindrica_PCC_7122_4302	4843253	4844599	425.3	362	https://www.orthodb.org/v10?query=15832at1117	hemolysin
15841at1117	Complete	Anabaena_cylindrica_PCC_7122_5137	5793782	5794885	392.2	271	https://www.orthodb.org/v10?query=15841at1117	Riboflavin biosynthesis protein
15856at1117	Complete	Anabaena_cylindrica_PCC_7122_4158	4673075	4674070	438.9	270	https://www.orthodb.org/v10?query=15856at1117	aspartate carbamoyltransferase
15862at1117	Complete	Anabaena_cylindrica_PCC_7122_519	637580	638788	435.2	304	https://www.orthodb.org/v10?query=15862at1117	alanine racemase
16080at1117	Complete	Anabaena_cylindrica_PCC_7122_507	626559	627677	574.1	329	https://www.orthodb.org/v10?query=16080at1117	NAD(P)H-quinone oxidoreductase subunit 1
16093at1117	Complete	Anabaena_cylindrica_PCC_7122_1694	1945383	1946726	398.0	286	https://www.orthodb.org/v10?query=16093at1117	SUF system FeS cluster assembly, SufBD
16113at1117	Complete	Anabaena_cylindrica_PCC_7122_1428	1667605	1668588	494.1	281	https://www.orthodb.org/v10?query=16113at1117	pyruvate dehydrogenase subunit beta
16134at1117	Complete	Anabaena_cylindrica_PCC_7122_2741	3122979	3123950	345.7	230	https://www.orthodb.org/v10?query=16134at1117	epoxyqueuosine reductase
16186at1117	Complete	Anabaena_cylindrica_PCC_7122_872	1044099	1045775	638.0	371	https://www.orthodb.org/v10?query=16186at1117	Signal recognition particle receptor FtsY
16246at1117	Complete	Anabaena_cylindrica_PCC_7122_2954	3363378	3364268	446.2	255	https://www.orthodb.org/v10?query=16246at1117	acetylglutamate kinase
16287at1117	Complete	Anabaena_cylindrica_PCC_7122_3768	4296913	4298226	432.0	299	https://www.orthodb.org/v10?query=16287at1117	Peptidoglycan glycosyltransferase RodA
16345at1117	Complete	Anabaena_cylindrica_PCC_7122_1489	1732759	1733622	309.2	217	https://www.orthodb.org/v10?query=16345at1117	nicotinate-nucleotide diphosphorylase (carboxylating)
16407at1117	Complete	Anabaena_cylindrica_PCC_7122_5200	5872617	5873498	314.1	227	https://www.orthodb.org/v10?query=16407at1117	Malonyl CoA-acyl carrier protein transacylase
16408at1117	Complete	Anabaena_cylindrica_PCC_7122_23	27770	28690	251.8	201	https://www.orthodb.org/v10?query=16408at1117	ribosomal protein L11 methyltransferase
16418at1117	Complete	Anabaena_cylindrica_PCC_7122_3729	4255953	4257026	413.0	286	https://www.orthodb.org/v10?query=16418at1117	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
16492at1117	Complete	Anabaena_cylindrica_PCC_7122_2710	3082525	3083577	489.9	300	https://www.orthodb.org/v10?query=16492at1117	tRNA 2-thiouridine(34) synthase MnmA
16549at1117	Complete	Anabaena_cylindrica_PCC_7122_5194	5866253	5867725	583.7	361	https://www.orthodb.org/v10?query=16549at1117	leucyl aminopeptidase
16561at1117	Complete	Anabaena_cylindrica_PCC_7122_354	431693	432610	395.0	239	https://www.orthodb.org/v10?query=16561at1117	NAD kinase
16687at1117	Complete	Anabaena_cylindrica_PCC_7122_3319	3776838	3778121	642.0	349	https://www.orthodb.org/v10?query=16687at1117	Acetylornithine aminotransferase
17011at1117	Complete	Anabaena_cylindrica_PCC_7122_3920	4451734	4452882	446.3	291	https://www.orthodb.org/v10?query=17011at1117	glycosyl transferase
17046at1117	Complete	Anabaena_cylindrica_PCC_7122_3878	4407770	4408771	228.9	175	https://www.orthodb.org/v10?query=17046at1117	glycine cleavage system protein T
17110at1117	Complete	Anabaena_cylindrica_PCC_7122_767	932922	933923	460.1	265	https://www.orthodb.org/v10?query=17110at1117	Cytochrome f
17135at1117	Complete	Anabaena_cylindrica_PCC_7122_3227	3683063	3684307	443.1	317	https://www.orthodb.org/v10?query=17135at1117	flavoprotein
17356at1117	Complete	Anabaena_cylindrica_PCC_7122_990	1167629	1168561	297.1	191	https://www.orthodb.org/v10?query=17356at1117	tRNA pseudouridine synthase B
17390at1117	Complete	Anabaena_cylindrica_PCC_7122_3981	4508481	4509617	579.6	327	https://www.orthodb.org/v10?query=17390at1117	glycosyl transferase
17423at1117	Complete	Anabaena_cylindrica_PCC_7122_3881	4412155	4413087	401.4	246	https://www.orthodb.org/v10?query=17423at1117	phytoene synthase
17425at1117	Complete	Anabaena_cylindrica_PCC_7122_606	744113	744949	369.4	230	https://www.orthodb.org/v10?query=17425at1117	4-hydroxy-tetrahydrodipicolinate reductase
17468at1117	Complete	Anabaena_cylindrica_PCC_7122_2899	3306616	3307485	484.7	253	https://www.orthodb.org/v10?query=17468at1117	lipoyl synthase
17572at1117	Complete	Anabaena_cylindrica_PCC_7122_395	489398	490450	417.8	273	https://www.orthodb.org/v10?query=17572at1117	Cytochrome c biogenesis protein CcsA
17590at1117	Complete	Anabaena_cylindrica_PCC_7122_118	133166	134137	365.3	252	https://www.orthodb.org/v10?query=17590at1117	Glutathione synthetase
17682at1117	Complete	Anabaena_cylindrica_PCC_7122_1669	1918267	1918995	358.2	202	https://www.orthodb.org/v10?query=17682at1117	Ribulose-phosphate 3-epimerase
17683at1117	Complete	Anabaena_cylindrica_PCC_7122_3975	4500595	4501470	277.2	194	https://www.orthodb.org/v10?query=17683at1117	UDP-3-O-acyl-N-acetylglucosamine deacetylase
17692at1117	Complete	Anabaena_cylindrica_PCC_7122_997	1177418	1178419	373.6	257	https://www.orthodb.org/v10?query=17692at1117	methionyl-tRNA formyltransferase
17809at1117	Complete	Anabaena_cylindrica_PCC_7122_1075	1276442	1277479	483.2	281	https://www.orthodb.org/v10?query=17809at1117	Pyruvate dehydrogenase E1 component subunit alpha
18080at1117	Complete	Anabaena_cylindrica_PCC_7122_1903	2162275	2163021	330.3	210	https://www.orthodb.org/v10?query=18080at1117	uroporphyrin-III C-methyltransferase
18081at1117	Complete	Anabaena_cylindrica_PCC_7122_5039	5690441	5691307	253.7	192	https://www.orthodb.org/v10?query=18081at1117	shikimate dehydrogenase
18141at1117	Complete	Anabaena_cylindrica_PCC_7122_1379	1620843	1621757	449.3	257	https://www.orthodb.org/v10?query=18141at1117	Methylenetetrahydrofolate reductase
18169at1117	Complete	Anabaena_cylindrica_PCC_7122_2596	2960117	2960920	341.0	225	https://www.orthodb.org/v10?query=18169at1117	D-aminoacyl-tRNA deacylase
18212at1117	Complete	Anabaena_cylindrica_PCC_7122_95	104544	105722	348.9	278	https://www.orthodb.org/v10?query=18212at1117	SAM-dependent methyltransferase
18298at1117	Complete	Anabaena_cylindrica_PCC_7122_3363	3824410	3825414	351.7	259	https://www.orthodb.org/v10?query=18298at1117	Biotin synthase
18393at1117	Complete	Anabaena_cylindrica_PCC_7122_4813	5432209	5433153	464.1	271	https://www.orthodb.org/v10?query=18393at1117	protoheme IX farnesyltransferase
18394at1117	Complete	Anabaena_cylindrica_PCC_7122_4054	4564416	4565369	478.9	284	https://www.orthodb.org/v10?query=18394at1117	asparaginase
18397at1117	Complete	Anabaena_cylindrica_PCC_7122_1989	2273106	2274104	375.5	251	https://www.orthodb.org/v10?query=18397at1117	photosynthesis system II assembly factor Ycf48
18457at1117	Complete	Anabaena_cylindrica_PCC_7122_2555	2907104	2907961	325.3	232	https://www.orthodb.org/v10?query=18457at1117	dihydropteroate synthase
18460at1117	Complete	Anabaena_cylindrica_PCC_7122_258	315512	316513	405.9	267	https://www.orthodb.org/v10?query=18460at1117	UDP-N-acetylenolpyruvoylglucosamine reductase
18467at1117	Complete	Anabaena_cylindrica_PCC_7122_2702	3074579	3075451	422.4	247	https://www.orthodb.org/v10?query=18467at1117	S-methyl-5'-thioadenosine phosphorylase
18536at1117	Complete	Anabaena_cylindrica_PCC_7122_5586	6338944	6339981	471.4	285	https://www.orthodb.org/v10?query=18536at1117	aspartate-semialdehyde dehydrogenase
18557at1117	Complete	Anabaena_cylindrica_PCC_7122_889	1061405	1062592	473.5	313	https://www.orthodb.org/v10?query=18557at1117	cell division protein FtsW
18579at1117	Complete	Anabaena_cylindrica_PCC_7122_521	639546	640319	396.2	223	https://www.orthodb.org/v10?query=18579at1117	imidazole glycerol phosphate synthase cyclase subunit
18754at1117	Complete	Anabaena_cylindrica_PCC_7122_4431	4997791	4998690	363.2	244	https://www.orthodb.org/v10?query=18754at1117	2-carboxy-1,4-naphthoquinone phytyltransferase
18762at1117	Complete	Anabaena_cylindrica_PCC_7122_573	700197	701201	514.3	287	https://www.orthodb.org/v10?query=18762at1117	rod shape-determining protein
18774at1117	Complete	Anabaena_cylindrica_PCC_7122_2053	2338969	2339913	288.6	230	https://www.orthodb.org/v10?query=18774at1117	glycosyl transferase
18796at1117	Complete	Anabaena_cylindrica_PCC_7122_26	31599	32369	324.0	202	https://www.orthodb.org/v10?query=18796at1117	3-methyl-2-oxobutanoate hydroxymethyltransferase
18893at1117	Complete	Anabaena_cylindrica_PCC_7122_1735	1992609	1993703	676.3	329	https://www.orthodb.org/v10?query=18893at1117	Protein RecA
18904at1117	Complete	Anabaena_cylindrica_PCC_7122_4418	4979828	4980631	290.1	212	https://www.orthodb.org/v10?query=18904at1117	nucleoside triphosphate pyrophosphohydrolase
18997at1117	Complete	Anabaena_cylindrica_PCC_7122_1005	1192510	1193607	366.1	275	https://www.orthodb.org/v10?query=18997at1117	Heat-inducible transcription repressor HrcA
19029at1117	Complete	Anabaena_cylindrica_PCC_7122_5092	5743832	5744932	398.9	284	https://www.orthodb.org/v10?query=19029at1117	oxidoreductase
19166at1117	Complete	Anabaena_cylindrica_PCC_7122_2279	2557617	2559011	401.8	302	https://www.orthodb.org/v10?query=19166at1117	UDP-N-acetylmuramoylalanine-D-glutamate ligase
19206at1117	Complete	Anabaena_cylindrica_PCC_7122_3702	4217154	4218263	393.7	277	https://www.orthodb.org/v10?query=19206at1117	glutamate 5-kinase
19483at1117	Complete	Anabaena_cylindrica_PCC_7122_4814	5433295	5434218	325.6	235	https://www.orthodb.org/v10?query=19483at1117	heme A synthase
